persona_idno,persona_x_lugares_id,documento_idno,lugar_id,situacion_lugar,ordinal
mx-sv-per-000377,386,mx-sv-doc-000094,28,,1
mx-sv-per-000378,386,mx-sv-doc-000094,28,,1
mx-sv-per-000379,386,mx-sv-doc-000094,28,,1
mx-sv-per-000380,386,mx-sv-doc-000094,28,,1
mx-sv-per-000391,387,mx-sv-doc-000095,22,,1
mx-sv-per-000393,388,mx-sv-doc-000095,22,vecino,1
mx-sv-per-000394,389,mx-sv-doc-000095,22,vecino,1
mx-sv-per-000395,390,mx-sv-doc-000096,22,lugar anterior 1,-1
mx-sv-per-000396,390,mx-sv-doc-000096,22,lugar anterior 1,-1
mx-sv-per-000395,391,mx-sv-doc-000096,22,,1
mx-sv-per-000396,391,mx-sv-doc-000096,22,,1
mx-sv-per-000397,392,mx-sv-doc-000096,22,vecino,1
mx-sv-per-000398,392,mx-sv-doc-000096,22,vecino,1
mx-sv-per-000399,393,mx-sv-doc-000097,3,,1
mx-sv-per-000404,394,mx-sv-doc-000099,43,,-2
mx-sv-per-000404,395,mx-sv-doc-000099,3,Vecindad,-3
mx-sv-per-000405,396,mx-sv-doc-000099,3,Vecindad,1
mx-sv-per-000406,397,mx-sv-doc-000099,333,Vecindad,1
mx-sv-per-000407,398,mx-sv-doc-000099,3,,1
mx-sv-per-000408,399,mx-sv-doc-000099,34,,-1
mx-sv-per-000409,400,mx-sv-doc-000099,34,,1
mx-sv-per-000404,738,mx-sv-doc-000099,77,,-1
mx-sv-per-000404,7352,mx-sv-doc-000099,333,,1
mx-sv-per-004691,5564,mx-sv-doc-000100,277,,1
mx-sv-per-004692,5565,mx-sv-doc-000100,277,vecino,1
mx-sv-per-004691,5566,mx-sv-doc-000100,277,,-1
mx-sv-per-004695,5567,mx-sv-doc-000100,277,,1
mx-sv-per-004694,5568,mx-sv-doc-000100,277,vecino,1
mx-sv-per-004693,5569,mx-sv-doc-000100,277,vecino,1
mx-sv-per-000417,407,mx-sv-doc-000101,22,lugar anterior 1,-1
mx-sv-per-000417,408,mx-sv-doc-000101,22,,1
mx-sv-per-000418,409,mx-sv-doc-000101,22,vecino,1
mx-sv-per-000419,410,mx-sv-doc-000101,22,vecino,1
mx-sv-per-000420,411,mx-sv-doc-000102,22,,1
mx-sv-per-000421,412,mx-sv-doc-000102,22,Residente,1
mx-sv-per-000422,413,mx-sv-doc-000102,22,vecino,1
mx-sv-per-000423,414,mx-sv-doc-000103,22,,1
mx-sv-per-000382,415,mx-sv-doc-000103,22,vecino,1
mx-sv-per-000169,416,mx-sv-doc-000103,22,,1
mx-sv-per-000425,417,mx-sv-doc-000104,22,,1
mx-sv-per-000427,418,mx-sv-doc-000104,22,vecino,1
mx-sv-per-000428,419,mx-sv-doc-000104,22,vecino,1
mx-sv-per-000429,420,mx-sv-doc-000105,22,lugar anterior 1,-1
mx-sv-per-000429,421,mx-sv-doc-000105,39,,1
mx-sv-per-000430,422,mx-sv-doc-000105,22,vecino,1
mx-sv-per-000431,423,mx-sv-doc-000105,39,vecino,1
mx-sv-per-000432,424,mx-sv-doc-000106,22,lugar anterior 1,-1
mx-sv-per-000432,425,mx-sv-doc-000106,27,,1
mx-sv-per-000433,426,mx-sv-doc-000106,22,vecino,1
mx-sv-per-000434,427,mx-sv-doc-000106,27,vecino,1
mx-sv-per-000435,428,mx-sv-doc-000107,35,,1
mx-sv-per-000421,429,mx-sv-doc-000107,22,vecino,1
mx-sv-per-000436,430,mx-sv-doc-000107,35,,1
mx-sv-per-000437,431,mx-sv-doc-000108,41,lugar anterior 1,-1
mx-sv-per-000437,432,mx-sv-doc-000108,22,,1
mx-sv-per-000438,433,mx-sv-doc-000108,41,vecino,1
mx-sv-per-000439,434,mx-sv-doc-000108,22,vecino,1
mx-sv-per-000441,435,mx-sv-doc-000109,22,vecino,1
mx-sv-per-000442,436,mx-sv-doc-000109,22,vecino,1
mx-sv-per-000440,437,mx-sv-doc-000109,22,lugar anterior 1,-1
mx-sv-per-000440,438,mx-sv-doc-000109,22,,1
mx-sv-per-000443,439,mx-sv-doc-000110,22,,1
mx-sv-per-000444,440,mx-sv-doc-000110,22,Residente,1
mx-sv-per-000445,441,mx-sv-doc-000110,22,vecino,1
mx-sv-per-000447,442,mx-sv-doc-000111,22,,1
mx-sv-per-000449,443,mx-sv-doc-000111,22,vecino,1
mx-sv-per-000450,444,mx-sv-doc-000111,22,vecino,1
mx-sv-per-000451,445,mx-sv-doc-000112,22,,1
mx-sv-per-000452,445,mx-sv-doc-000112,22,,1
mx-sv-per-000453,446,mx-sv-doc-000112,22,,1
mx-sv-per-000455,447,mx-sv-doc-000113,22,lugar anterior 1,-1
mx-sv-per-000456,448,mx-sv-doc-000113,22,vecino,1
mx-sv-per-000458,449,mx-sv-doc-000113,22,vecino,1
mx-sv-per-000459,450,mx-sv-doc-000114,22,lugar anterior 1,-1
mx-sv-per-000459,451,mx-sv-doc-000114,22,,1
mx-sv-per-000460,452,mx-sv-doc-000114,22,vecino,1
mx-sv-per-000461,453,mx-sv-doc-000114,22,vecino,1
mx-sv-per-000462,454,mx-sv-doc-000115,22,lugar anterior 1,-1
mx-sv-per-000463,455,mx-sv-doc-000115,22,vecino,1
mx-sv-per-000464,456,mx-sv-doc-000115,22,vecino,1
mx-sv-per-000465,457,mx-sv-doc-000116,22,lugar anterior 1,-1
mx-sv-per-000466,457,mx-sv-doc-000116,22,lugar anterior 1,-1
mx-sv-per-000465,458,mx-sv-doc-000116,22,,1
mx-sv-per-000466,458,mx-sv-doc-000116,22,,1
mx-sv-per-000467,459,mx-sv-doc-000116,22,vecino,1
mx-sv-per-000468,460,mx-sv-doc-000116,22,vecino,1
mx-sv-per-000469,461,mx-sv-doc-000117,22,lugar anterior 1,-1
mx-sv-per-000469,462,mx-sv-doc-000117,22,,1
mx-sv-per-000470,463,mx-sv-doc-000117,22,vecino,1
mx-sv-per-000272,464,mx-sv-doc-000117,22,vecino,1
mx-sv-per-000471,465,mx-sv-doc-000118,22,lugar anterior 1,-1
mx-sv-per-000471,466,mx-sv-doc-000118,23,,1
mx-sv-per-000472,467,mx-sv-doc-000118,22,vecino,1
mx-sv-per-000473,468,mx-sv-doc-000118,23,vecino,1
mx-sv-per-000474,469,mx-sv-doc-000119,22,lugar anterior 1,-1
mx-sv-per-000474,470,mx-sv-doc-000119,63,,1
mx-sv-per-000475,471,mx-sv-doc-000119,22,vecino,1
mx-sv-per-000476,472,mx-sv-doc-000119,63,vecino,1
mx-sv-per-000478,473,mx-sv-doc-000120,22,vecino,1
mx-sv-per-000479,474,mx-sv-doc-000120,22,vecino,1
mx-sv-per-000477,475,mx-sv-doc-000120,22,lugar anterior 1,-1
mx-sv-per-000477,476,mx-sv-doc-000120,22,,1
mx-sv-per-000480,477,mx-sv-doc-000121,22,lugar anterior 1,-1
mx-sv-per-000481,477,mx-sv-doc-000121,22,lugar anterior 1,-1
mx-sv-per-000480,478,mx-sv-doc-000121,68,,1
mx-sv-per-000481,478,mx-sv-doc-000121,68,,1
mx-sv-per-000482,479,mx-sv-doc-000121,22,vecino,1
mx-sv-per-000483,480,mx-sv-doc-000121,68,vecino,1
mx-sv-per-000484,481,mx-sv-doc-000122,22,lugar anterior 1,-1
mx-sv-per-000484,482,mx-sv-doc-000122,22,,1
mx-sv-per-000485,483,mx-sv-doc-000122,22,vecino,1
mx-sv-per-000486,484,mx-sv-doc-000122,22,vecino,1
mx-sv-per-000487,485,mx-sv-doc-000122,22,vecino,1
mx-sv-per-000488,486,mx-sv-doc-000123,38,lugar anterior 1,-1
mx-sv-per-000488,487,mx-sv-doc-000123,22,,1
mx-sv-per-000489,488,mx-sv-doc-000123,38,vecino,1
mx-sv-per-000490,489,mx-sv-doc-000123,22,vecino,1
mx-sv-per-000491,490,mx-sv-doc-000124,22,lugar anterior 1,-1
mx-sv-per-000491,491,mx-sv-doc-000124,22,,1
mx-sv-per-000492,492,mx-sv-doc-000124,22,vecino,1
mx-sv-per-000493,493,mx-sv-doc-000124,22,vecino,1
mx-sv-per-000494,494,mx-sv-doc-000125,22,lugar anterior 1,-1
mx-sv-per-000494,495,mx-sv-doc-000125,22,,1
mx-sv-per-000495,496,mx-sv-doc-000125,22,vecino,1
mx-sv-per-000496,497,mx-sv-doc-000125,22,vecino,1
mx-sv-per-000497,498,mx-sv-doc-000126,22,,1
mx-sv-per-000498,499,mx-sv-doc-000126,22,Residente,1
mx-sv-per-000499,500,mx-sv-doc-000126,22,,1
mx-sv-per-000501,501,mx-sv-doc-000127,22,vecino,1
mx-sv-per-000502,502,mx-sv-doc-000127,22,vecino,1
mx-sv-per-000503,503,mx-sv-doc-000128,3,,1
mx-sv-per-000508,505,mx-sv-doc-000130,22,vecino,1
mx-sv-per-000509,506,mx-sv-doc-000130,22,vecino,1
mx-sv-per-000507,507,mx-sv-doc-000130,22,lugar anterior 1,-1
mx-sv-per-000507,508,mx-sv-doc-000130,22,,1
mx-sv-per-000510,509,mx-sv-doc-000130,22,lugar anterior 1,-1
mx-sv-per-000510,510,mx-sv-doc-000130,22,,1
mx-sv-per-000511,511,mx-sv-doc-000131,22,lugar anterior 1,-1
mx-sv-per-000511,512,mx-sv-doc-000131,30,,1
mx-sv-per-000512,513,mx-sv-doc-000131,22,vecino,1
mx-sv-per-000513,514,mx-sv-doc-000131,30,vecino,1
mx-sv-per-000515,515,mx-sv-doc-000132,8,vecino,1
mx-sv-per-000516,516,mx-sv-doc-000132,22,vecino,1
mx-sv-per-000517,517,mx-sv-doc-000132,22,vecino,1
mx-sv-per-000514,518,mx-sv-doc-000132,8,lugar anterior 1,-1
mx-sv-per-000514,519,mx-sv-doc-000132,22,,1
mx-sv-per-000520,520,mx-sv-doc-000133,22,vecino,1
mx-sv-per-000519,521,mx-sv-doc-000133,22,lugar anterior 1,-1
mx-sv-per-000519,522,mx-sv-doc-000133,23,,1
mx-sv-per-000521,523,mx-sv-doc-000133,22,vecino,1
mx-sv-per-000522,524,mx-sv-doc-000134,22,,1
mx-sv-per-000523,525,mx-sv-doc-000134,22,vecino,1
mx-sv-per-000524,526,mx-sv-doc-000134,22,vecino,1
mx-sv-per-000525,527,mx-sv-doc-000135,22,lugar anterior 1,-1
mx-sv-per-000525,528,mx-sv-doc-000135,23,,1
mx-sv-per-000526,529,mx-sv-doc-000135,22,vecino,1
mx-sv-per-000527,530,mx-sv-doc-000135,23,vecino,1
mx-sv-per-000528,531,mx-sv-doc-000136,70,lugar anterior 1,-1
mx-sv-per-000528,532,mx-sv-doc-000136,22,,1
mx-sv-per-000529,533,mx-sv-doc-000136,70,vecino,1
mx-sv-per-000530,534,mx-sv-doc-000136,22,vecino,1
mx-sv-per-000531,535,mx-sv-doc-000136,22,vecino,1
mx-sv-per-000532,536,mx-sv-doc-000137,22,vecino,-1
mx-sv-per-000532,537,mx-sv-doc-000137,22,,1
mx-sv-per-000533,538,mx-sv-doc-000137,22,vecino,1
mx-sv-per-000534,539,mx-sv-doc-000137,22,vecino,1
mx-sv-per-000535,540,mx-sv-doc-000137,22,lugar anterior 1,-1
mx-sv-per-000535,541,mx-sv-doc-000137,22,,1
mx-sv-per-000536,542,mx-sv-doc-000138,22,lugar anterior 1,-1
mx-sv-per-000536,543,mx-sv-doc-000138,22,,1
mx-sv-per-000537,544,mx-sv-doc-000138,22,vecino,1
mx-sv-per-000538,545,mx-sv-doc-000138,22,,1
mx-sv-per-000539,546,mx-sv-doc-000139,22,lugar anterior 1,-1
mx-sv-per-000539,547,mx-sv-doc-000139,23,,1
mx-sv-per-000540,548,mx-sv-doc-000139,22,vecino,1
mx-sv-per-000541,549,mx-sv-doc-000139,22,vecino,1
mx-sv-per-000542,550,mx-sv-doc-000140,22,lugar anterior 1,-1
mx-sv-per-000542,551,mx-sv-doc-000140,22,,1
mx-sv-per-000543,552,mx-sv-doc-000140,22,vecino,1
mx-sv-per-000544,553,mx-sv-doc-000140,22,vecino,1
mx-sv-per-000545,554,mx-sv-doc-000141,22,lugar anterior 1,-1
mx-sv-per-000545,555,mx-sv-doc-000141,22,,1
mx-sv-per-000546,556,mx-sv-doc-000141,22,vecino,1
mx-sv-per-000547,557,mx-sv-doc-000141,22,vecino,1
mx-sv-per-000548,558,mx-sv-doc-000142,22,lugar anterior 1,-1
mx-sv-per-000548,559,mx-sv-doc-000142,41,,1
mx-sv-per-000549,560,mx-sv-doc-000142,22,,1
mx-sv-per-000550,561,mx-sv-doc-000142,41,vecino,1
mx-sv-per-000551,562,mx-sv-doc-000143,22,lugar anterior 1,-1
mx-sv-per-000551,563,mx-sv-doc-000143,22,,1
mx-sv-per-000552,564,mx-sv-doc-000143,22,vecino,1
mx-sv-per-000553,565,mx-sv-doc-000143,22,vecino,1
mx-sv-per-000554,566,mx-sv-doc-000144,22,lugar anterior 1,-1
mx-sv-per-000555,567,mx-sv-doc-000144,22,vecino,1
mx-sv-per-000556,568,mx-sv-doc-000144,73,,1
mx-sv-per-000554,569,mx-sv-doc-000144,73,,1
mx-sv-per-000557,570,mx-sv-doc-000145,22,lugar anterior 1,-1
mx-sv-per-000557,571,mx-sv-doc-000145,28,,1
mx-sv-per-000558,572,mx-sv-doc-000145,22,vecino,1
mx-sv-per-000559,573,mx-sv-doc-000145,28,vecino,1
mx-sv-per-000560,574,mx-sv-doc-000146,22,lugar anterior 1,-1
mx-sv-per-000560,575,mx-sv-doc-000146,22,,1
mx-sv-per-000169,576,mx-sv-doc-000146,22,vecino,1
mx-sv-per-000561,577,mx-sv-doc-000146,22,vecino,1
mx-sv-per-000562,578,mx-sv-doc-000147,22,lugar anterior 1,-1
mx-sv-per-000562,579,mx-sv-doc-000147,22,,1
mx-sv-per-000563,580,mx-sv-doc-000147,22,vecino,1
mx-sv-per-000564,581,mx-sv-doc-000147,22,vecino,1
mx-sv-per-000565,582,mx-sv-doc-000148,22,lugar anterior 1,-1
mx-sv-per-000565,583,mx-sv-doc-000148,22,,1
mx-sv-per-000567,584,mx-sv-doc-000148,22,vecino,1
mx-sv-per-000568,585,mx-sv-doc-000149,22,lugar anterior 1,-1
mx-sv-per-000569,586,mx-sv-doc-000149,22,vecino,1
mx-sv-per-000570,587,mx-sv-doc-000149,22,vecino,1
mx-sv-per-000571,588,mx-sv-doc-000150,22,vecino,-1
mx-sv-per-000571,589,mx-sv-doc-000150,22,,1
mx-sv-per-000572,590,mx-sv-doc-000150,22,vecino,1
mx-sv-per-000573,591,mx-sv-doc-000150,22,vecino,1
mx-sv-per-000574,592,mx-sv-doc-000151,22,,1
mx-sv-per-000570,593,mx-sv-doc-000151,22,Residente,1
mx-sv-per-000575,594,mx-sv-doc-000151,22,vecino,1
mx-sv-per-000576,595,mx-sv-doc-000151,22,vecino,1
mx-sv-per-000577,596,mx-sv-doc-000152,22,lugar anterior 1,-1
mx-sv-per-000577,597,mx-sv-doc-000152,22,,1
mx-sv-per-000578,598,mx-sv-doc-000152,22,vecino,1
mx-sv-per-000579,599,mx-sv-doc-000152,22,vecino,1
mx-sv-per-000580,600,mx-sv-doc-000153,22,lugar anterior 1,-1
mx-sv-per-000580,601,mx-sv-doc-000153,22,,1
mx-sv-per-000581,602,mx-sv-doc-000153,22,vecino,1
mx-sv-per-000582,603,mx-sv-doc-000153,22,vecino,1
mx-sv-per-000583,604,mx-sv-doc-000154,22,lugar anterior 1,-1
mx-sv-per-000583,605,mx-sv-doc-000154,22,,1
mx-sv-per-000584,606,mx-sv-doc-000154,22,vecino,1
mx-sv-per-000585,607,mx-sv-doc-000154,22,vecino,1
mx-sv-per-000586,608,mx-sv-doc-000155,22,lugar anterior 1,-1
mx-sv-per-000586,609,mx-sv-doc-000155,22,,1
mx-sv-per-000587,610,mx-sv-doc-000155,22,vecino,1
mx-sv-per-000567,611,mx-sv-doc-000155,22,vecino,1
mx-sv-per-000588,612,mx-sv-doc-000156,70,lugar anterior 1,-1
mx-sv-per-000588,613,mx-sv-doc-000156,22,,1
mx-sv-per-000589,614,mx-sv-doc-000156,70,vecino,1
mx-sv-per-000590,615,mx-sv-doc-000156,22,vecino,1
mx-sv-per-000591,616,mx-sv-doc-000156,22,vecino,1
mx-sv-per-000592,617,mx-sv-doc-000157,22,lugar anterior 1,-1
mx-sv-per-000592,618,mx-sv-doc-000157,22,,1
mx-sv-per-000593,619,mx-sv-doc-000157,22,vecino,1
mx-sv-per-000594,620,mx-sv-doc-000157,22,vecino,1
mx-sv-per-000595,621,mx-sv-doc-000158,22,,1
mx-sv-per-000596,622,mx-sv-doc-000158,22,vecino,1
mx-sv-per-000597,623,mx-sv-doc-000158,22,vecino,1
mx-sv-per-000598,624,mx-sv-doc-000159,22,lugar anterior 1,-1
mx-sv-per-000598,625,mx-sv-doc-000159,22,,1
mx-sv-per-000599,626,mx-sv-doc-000159,22,vecino,1
mx-sv-per-000594,627,mx-sv-doc-000159,22,vecino,1
mx-sv-per-000600,628,mx-sv-doc-000160,22,lugar anterior 1,-1
mx-sv-per-000600,629,mx-sv-doc-000160,22,,1
mx-sv-per-000601,630,mx-sv-doc-000160,22,vecino,1
mx-sv-per-000602,631,mx-sv-doc-000160,22,vecino,1
mx-sv-per-000603,632,mx-sv-doc-000160,22,lugar anterior 1,-1
mx-sv-per-000603,633,mx-sv-doc-000160,22,,1
mx-sv-per-000605,635,mx-sv-doc-000161,15,,-1
mx-sv-per-000605,636,mx-sv-doc-000161,3,,1
mx-sv-per-000606,637,mx-sv-doc-000161,22,Vecindad,1
mx-sv-per-000607,638,mx-sv-doc-000161,3,,1
mx-sv-per-000608,639,mx-sv-doc-000161,3,,1
mx-sv-per-000609,640,mx-sv-doc-000162,3,,1
mx-sv-per-000610,641,mx-sv-doc-000162,3,,1
mx-sv-per-000611,642,mx-sv-doc-000162,3,,1
mx-sv-per-000612,643,mx-sv-doc-000162,3,Vecindad,1
mx-sv-per-000613,644,mx-sv-doc-000162,3,,1
mx-sv-per-000614,645,mx-sv-doc-000163,3,,1
mx-sv-per-000615,646,mx-sv-doc-000163,3,,1
mx-sv-per-000617,647,mx-sv-doc-000163,3,,1
mx-sv-per-000616,648,mx-sv-doc-000163,3,,1
mx-sv-per-000112,649,mx-sv-doc-000163,3,Vecindad,1
mx-sv-per-000621,650,mx-sv-doc-000163,17,Vecindad,1
mx-sv-per-000622,651,mx-sv-doc-000164,2,,-1
mx-sv-per-000622,652,mx-sv-doc-000164,3,,1
mx-sv-per-000045,653,mx-sv-doc-000164,2,,1
mx-sv-per-000626,663,mx-sv-doc-000165,2,,-1
mx-sv-per-000626,664,mx-sv-doc-000165,3,,1
mx-sv-per-000628,665,mx-sv-doc-000165,3,Vecindad,1
mx-sv-per-000629,666,mx-sv-doc-000165,2,,1
mx-sv-per-000630,667,mx-sv-doc-000166,2,,-1
mx-sv-per-000630,668,mx-sv-doc-000166,3,,1
mx-sv-per-000631,669,mx-sv-doc-000166,3,Residencia,1
mx-sv-per-000632,670,mx-sv-doc-000166,3,Residente,1
mx-sv-per-000632,671,mx-sv-doc-000166,3,Residencia,1
mx-sv-per-000045,672,mx-sv-doc-000166,2,,1
mx-sv-per-000633,673,mx-sv-doc-000166,17,Vecindad,1
mx-sv-per-000634,674,mx-sv-doc-000167,24,,-1
mx-sv-per-000634,675,mx-sv-doc-000167,3,,1
mx-sv-per-000635,676,mx-sv-doc-000167,3,Residencia,1
mx-sv-per-000636,677,mx-sv-doc-000167,3,Vecindad,1
mx-sv-per-000636,678,mx-sv-doc-000167,3,Vecindad,1
mx-sv-per-000637,679,mx-sv-doc-000167,24,,1
mx-sv-per-000638,680,mx-sv-doc-000168,3,,-1
mx-sv-per-000638,681,mx-sv-doc-000168,3,,1
mx-sv-per-000639,682,mx-sv-doc-000168,3,Vecindad,1
mx-sv-per-000636,683,mx-sv-doc-000168,3,Vecindad,1
mx-sv-per-000640,684,mx-sv-doc-000168,3,Vecindad,1
mx-sv-per-000641,685,mx-sv-doc-000169,2,,-1
mx-sv-per-000641,686,mx-sv-doc-000169,3,,1
mx-sv-per-000413,687,mx-sv-doc-000169,3,Vecindad,1
mx-sv-per-000024,688,mx-sv-doc-000169,3,Vecindad,1
mx-sv-per-000642,689,mx-sv-doc-000169,2,Vecindad,1
mx-sv-per-000643,690,mx-sv-doc-000170,3,,1
mx-sv-per-000644,691,mx-sv-doc-000170,3,Vecindad,1
mx-sv-per-000645,692,mx-sv-doc-000170,3,,1
mx-sv-per-000646,693,mx-sv-doc-000170,22,Residencia,1
mx-sv-per-000647,694,mx-sv-doc-000171,3,,1
mx-sv-per-000648,695,mx-sv-doc-000171,3,Vecindad,1
mx-sv-per-000636,696,mx-sv-doc-000171,3,Vecindad,1
mx-sv-per-000649,697,mx-sv-doc-000171,3,Vecindad,1
mx-sv-per-000039,698,mx-sv-doc-000171,3,Vecindad,1
mx-sv-per-000650,699,mx-sv-doc-000172,75,,-1
mx-sv-per-000650,700,mx-sv-doc-000172,3,,1
mx-sv-per-000651,701,mx-sv-doc-000172,3,Vecindad,1
mx-sv-per-000652,702,mx-sv-doc-000172,3,Vecindad,1
mx-sv-per-000653,703,mx-sv-doc-000172,75,,1
mx-sv-per-000654,704,mx-sv-doc-000173,2,,-1
mx-sv-per-000654,705,mx-sv-doc-000173,3,,1
mx-sv-per-000655,706,mx-sv-doc-000173,3,Vecindad,1
mx-sv-per-000636,707,mx-sv-doc-000173,3,Vecindad,1
mx-sv-per-000045,708,mx-sv-doc-000173,2,,1
mx-sv-per-000656,709,mx-sv-doc-000174,2,,-1
mx-sv-per-000656,710,mx-sv-doc-000174,3,,1
mx-sv-per-000636,711,mx-sv-doc-000174,3,Vecindad,1
mx-sv-per-000659,712,mx-sv-doc-000174,2,Vecindad,1
mx-sv-per-000660,713,mx-sv-doc-000175,3,,-1
mx-sv-per-000660,714,mx-sv-doc-000175,3,,1
mx-sv-per-000661,715,mx-sv-doc-000175,3,Vecindad,1
mx-sv-per-000662,716,mx-sv-doc-000175,3,Vecindad,1
mx-sv-per-000636,717,mx-sv-doc-000175,3,Vecindad,1
mx-sv-per-000039,718,mx-sv-doc-000175,3,Vecindad,1
mx-sv-per-000663,719,mx-sv-doc-000176,3,,1
mx-sv-per-000664,720,mx-sv-doc-000176,3,Vecindad,1
mx-sv-per-000623,721,mx-sv-doc-000176,3,Vecindad,1
mx-sv-per-000665,722,mx-sv-doc-000177,2,,-1
mx-sv-per-000665,723,mx-sv-doc-000177,3,,1
mx-sv-per-000666,724,mx-sv-doc-000177,3,Residencia,1
mx-sv-per-000668,725,mx-sv-doc-000177,76,Vecindad,1
mx-sv-per-000669,726,mx-sv-doc-000177,2,,1
mx-sv-per-000670,727,mx-sv-doc-000178,2,,-1
mx-sv-per-000670,728,mx-sv-doc-000178,3,,1
mx-sv-per-000671,729,mx-sv-doc-000178,3,Vecindad,1
mx-sv-per-000672,730,mx-sv-doc-000178,3,Vecindad,1
mx-sv-per-000674,731,mx-sv-doc-000179,3,,1
mx-sv-per-000671,732,mx-sv-doc-000179,3,Vecindad,1
mx-sv-per-000675,733,mx-sv-doc-000179,3,Vecindad,1
mx-sv-per-000679,739,mx-sv-doc-000180,78,,-1
mx-sv-per-000679,740,mx-sv-doc-000180,3,,1
mx-sv-per-000680,741,mx-sv-doc-000180,3,Vecindad,1
mx-sv-per-000681,742,mx-sv-doc-000180,3,Vecindad,1
mx-sv-per-000653,743,mx-sv-doc-000180,78,,1
mx-sv-per-000682,744,mx-sv-doc-000181,3,,1
mx-sv-per-000683,745,mx-sv-doc-000181,3,,1
mx-sv-per-000684,746,mx-sv-doc-000181,7,,1
mx-sv-per-000685,747,mx-sv-doc-000181,3,Vecindad,1
mx-sv-per-000686,748,mx-sv-doc-000182,3,,1
mx-sv-per-000687,749,mx-sv-doc-000182,3,Vecindad,1
mx-sv-per-000688,750,mx-sv-doc-000182,79,,1
mx-sv-per-000689,751,mx-sv-doc-000183,3,,-1
mx-sv-per-000689,752,mx-sv-doc-000183,3,,1
mx-sv-per-000690,753,mx-sv-doc-000183,3,Residencia,1
mx-sv-per-000692,754,mx-sv-doc-000183,3,Vecindad,1
mx-sv-per-000693,755,mx-sv-doc-000183,3,Vecindad,1
mx-sv-per-000694,756,mx-sv-doc-000184,3,,1
mx-sv-per-000695,757,mx-sv-doc-000184,3,Vecindad,1
mx-sv-per-000696,758,mx-sv-doc-000184,80,,1
mx-sv-per-000697,759,mx-sv-doc-000184,3,Vecindad,1
mx-sv-per-000698,760,mx-sv-doc-000185,3,,1
mx-sv-per-000699,761,mx-sv-doc-000185,3,Vecindad,1
mx-sv-per-000701,762,mx-sv-doc-000186,3,,1
mx-sv-per-000699,763,mx-sv-doc-000186,3,Vecindad,1
mx-sv-per-000703,764,mx-sv-doc-000187,3,,1
mx-sv-per-000704,765,mx-sv-doc-000187,81,,1
mx-sv-per-000705,766,mx-sv-doc-000187,3,,1
mx-sv-per-000706,767,mx-sv-doc-000187,3,,1
mx-sv-per-000708,768,mx-sv-doc-000188,82,,-1
mx-sv-per-000708,769,mx-sv-doc-000188,3,,1
mx-sv-per-000711,770,mx-sv-doc-000188,3,Vecindad,1
mx-sv-per-000712,771,mx-sv-doc-000188,3,Vecindad,1
mx-sv-per-000713,772,mx-sv-doc-000189,3,,-1
mx-sv-per-000713,773,mx-sv-doc-000189,3,,1
mx-sv-per-000714,774,mx-sv-doc-000189,3,,1
mx-sv-per-000715,775,mx-sv-doc-000189,3,Vecindad,1
mx-sv-per-000717,781,mx-sv-doc-000190,83,,1
mx-sv-per-000723,778,mx-sv-doc-000192,84,,1
mx-sv-per-000726,779,mx-sv-doc-000192,85,,1
mx-sv-per-000727,780,mx-sv-doc-000192,86,,1
mx-sv-per-000725,776,mx-sv-doc-000193,41,,1
mx-sv-per-000724,777,mx-sv-doc-000193,83,,1
mx-sv-per-000728,782,mx-sv-doc-000194,87,,1
mx-sv-per-000729,783,mx-sv-doc-000194,83,,1
mx-sv-per-000730,784,mx-sv-doc-000195,3,,1
mx-sv-per-000731,785,mx-sv-doc-000195,3,Vecindad,1
mx-sv-per-000732,786,mx-sv-doc-000195,3,Vecindad,1
mx-sv-per-000733,787,mx-sv-doc-000196,3,,-1
mx-sv-per-000733,788,mx-sv-doc-000196,3,,1
mx-sv-per-000734,789,mx-sv-doc-000196,3,,-1
mx-sv-per-000736,790,mx-sv-doc-000196,3,Vecindad,1
mx-sv-per-000737,791,mx-sv-doc-000197,3,,1
mx-sv-per-000738,792,mx-sv-doc-000197,3,Residencia,1
mx-sv-per-000739,793,mx-sv-doc-000197,3,,1
mx-sv-per-000740,794,mx-sv-doc-000197,3,Vecindad,1
mx-sv-per-000741,795,mx-sv-doc-000198,3,,-1
mx-sv-per-000742,796,mx-sv-doc-000198,89,Vecindad,1
mx-sv-per-000743,797,mx-sv-doc-000198,3,Vecindad,1
mx-sv-per-000745,798,mx-sv-doc-000199,90,,-1
mx-sv-per-000746,799,mx-sv-doc-000199,90,,1
mx-sv-per-000748,800,mx-sv-doc-000200,3,,1
mx-sv-per-000749,801,mx-sv-doc-000200,3,,1
mx-sv-per-000750,802,mx-sv-doc-000200,3,,1
mx-sv-per-000752,803,mx-sv-doc-000200,81,,1
mx-sv-per-000753,804,mx-sv-doc-000200,3,,1
mx-sv-per-000754,805,mx-sv-doc-000200,3,,1
mx-sv-per-000755,806,mx-sv-doc-000201,22,lugar anterior 1,-1
mx-sv-per-000755,807,mx-sv-doc-000201,22,,1
mx-sv-per-000757,808,mx-sv-doc-000201,22,vecino,1
mx-sv-per-000756,809,mx-sv-doc-000201,22,,1
mx-sv-per-000758,810,mx-sv-doc-000202,22,lugar anterior 1,-1
mx-sv-per-000758,811,mx-sv-doc-000202,22,,1
mx-sv-per-000759,812,mx-sv-doc-000202,22,vecino,1
mx-sv-per-000760,813,mx-sv-doc-000202,22,vecino,1
